Symptom_Light or dark patches,"Symptom_Passing gases, farting",Symptom_Frequent diarrhoea,Symptom_Genital irritation,Symptom_Pale skin,Symptom_Jaundice (yellowish skin),Symptom_Red soreness,Symptom_Loose stools,Symptom_Delayed growth,Symptom_Red rash on body spreading from head to body,Symptom_Facial pain,Symptom_Vision loss,Symptom_Swollen lymph nodes,Symptom_Blood in urine,Symptom_Red eyes,Symptom_Burrow tracks,Symptom_Disfigured skin,Symptom_Enlarged abdomen,Symptom_Stomach pain,Symptom_Appetite loss,Symptom_Skin cracks,Symptom_Red rash on body  in clusters,Symptom_Blocked nose,Symptom_Cracks in skin,Symptom_Runny nose,Symptom_Shivering,Symptom_Kidney disfunction,Symptom_Skin peeling,Symptom_Swollen legs,Symptom_Yellowish skin,Symptom_farting,Symptom_Diarrhoea with mucus,Symptom_Open soreness,Symptom_Pain during urination,Symptom_Stomach pain and cramps,Symptom_Red spots with white centers,Symptom_Spinning movements,Symptom_Postnasal drip,Symptom_Mood swings,Symptom_Continuous feel of urine,Symptom_Discomfort in lower abdomen,Symptom_Pain in joints,Symptom_Genital soreness,Symptom_Skin turning yellow,Symptom_Muscle pain,Symptom_Lockjaw,Symptom_Swelling in jaw,Symptom_Foul odor,Symptom_Abdominal rigidity,Symptom_Crusting soreness,Symptom_Jaw cramps,Symptom_Abdominal discomfort,Symptom_Blurred and distorted vision,Symptom_Genital swelling,Symptom_Fever,Symptom_Pelvic pain,Symptom_Fatigue and weakness,Symptom_Chest pain,Symptom_Eye pain,Symptom_Joint aches,Symptom_Nasal congestion,Symptom_Thick white discharge,Symptom_Facial bone deformities,Symptom_Jaw pain,Symptom_Knee pain,Symptom_Nausea,Symptom_Bleeding from gums,Symptom_Chills,Symptom_Inflammation in legs,Symptom_Silver like dusting,Symptom_Trouble breathing,Symptom_Rapid heartbeat,Symptom_Loss of appetite,Symptom_Swelling below the ears,Symptom_Weight loss,Symptom_Burning,Symptom_Cramps,Symptom_Cold hands and feets,Symptom_Easy bruising of skin ,Symptom_Restlessness,Symptom_Reduced smell,Symptom_Blood in the stool,Symptom_Sinus pressure,Symptom_Enlarged spleen,Symptom_Irritation in anus,Symptom_Diarrhoea,Symptom_Acidity,Symptom_Visible worms in stool,Symptom_Darkened skin,Symptom_Malnutrition,Symptom_Small bumps,Symptom_Pain in cheekbones,Symptom_Swelling in limbs,Symptom_Blood/mucus in stool,Symptom_Muscle aches,Symptom_Dark urine,Symptom_Redness and soreness,Symptom_Digestive upset,Symptom_Genital redness,Symptom_Pale complexion,Symptom_Dehydration,Symptom_Foul smell of urine,Symptom_Thick discharge,Symptom_Shortness of breath,Symptom_Abdominal pain,Symptom_Bone deformities,Symptom_Vaginal soreness,Symptom_Eye problems,Symptom_Small dents in nails,Symptom_Small red spots,Symptom_Irritability,Symptom_Lack of concentration,Symptom_Yellow eyes,Symptom_Vomiting,Symptom_Numbness,Symptom_Lesions,Symptom_Discharge,Symptom_Swollen lymph nodes behind ears,Symptom_Skin soreness,Symptom_Loss of coordination and balance,Symptom_Cough,Symptom_Body aches,Symptom_Swollen glands,Symptom_Painful urination,Symptom_Facial swelling,Symptom_Eye redness,Symptom_Severe Itchy skin (worse at night),Symptom_Pain during bowel movements,Symptom_Joint swelling,Symptom_Anemia,Symptom_Small red bumps,Symptom_Vaginal Itchy skin,Symptom_Frequent urination,Symptom_Mouth soreness,Symptom_Discolored patches,Symptom_Fluid filled blisters,Symptom_Digestive discomfort,Symptom_Bloating,Symptom_Red rash on body  starting on chest/back,Symptom_Joint stiffness,Symptom_Movement stiffness,Symptom_Difficulty in breathing,Symptom_Vision changes,Symptom_Muscle spasms,Symptom_Koplik's spots in mouth,Symptom_Difficulty swallowing,Symptom_Bladder discomfort,Symptom_Enlarged lymph nodes,Symptom_Difficulty moving,Symptom_Swollen cheeks,Symptom_Pain radiating to back,Symptom_Sensation loss,Symptom_Abnormal discharge,Symptom_Burning during urination,Symptom_Pelvic pain or pressure ,Symptom_Discomfort during urination,Symptom_Weight gain,Symptom_Iron deficiency anemia,Symptom_White patches in mouth,Symptom_Thick skin,Symptom_Painless soreness on genitals,Symptom_Sunken eyes,Symptom_Chronic swelling,Symptom_Yellowgreen discharge,Symptom_Headache,Symptom_Swollen salivary glands,Symptom_Skin thickening,Symptom_Sweating,Symptom_Intense Itchy skin,Symptom_Painful muscle spasms,Symptom_Lymphedema,Symptom_Greenish discharge,Symptom_Brittle nails,Symptom_Hip pain in joints,Symptom_Iron deficiency,Symptom_Cold extremities,Symptom_Loss of eyebrows,Symptom_Soreness,Symptom_Itchy skin,Symptom_Red rash on body  on palms,Symptom_Small blisters,Symptom_Conjunctivitis,Symptom_Painless ulcer,Symptom_Sore throat,Symptom_Muscle stiffness,Symptom_Nodules,Symptom_Dizziness,Symptom_Swelling joints,Symptom_Genetics,Symptom_Mild abdominal pain,Symptom_Foul smelling discharge,Symptom_Severe muscle spasms,Symptom_Redness,Symptom_Red rash on body,Symptom_Yellowish discharge,Symptom_Loss of sensation,Symptom_Thickened skin,Symptom_Feeling of fullness,Symptom_Skin ulcers,Symptom_Bumps,Symptom_Nerve damage,Symptom_Constipation,Symptom_Intestinal discomfort,Symptom_Facial tenderness,Symptom_Delayed development,Symptom_Wheezing,Symptom_Numb fingers/toes,Symptom_White coating on tongue,Symptom_Discomfort,Symptom_Watering from eyes,Symptom_Ulcers on tongue,Symptom_Indigestion,Symptom_Abdominal cramps,Symptom_Irregular sugar level,Symptom_Frequent urge to urinate,Symptom_Abdominal bloating,Symptom_Back pain,Symptom_Severe pain in joints,Symptom_Joint inflammation,Symptom_Anxiety,Symptom_Burning sensation,Symptom_Stiffness in neck/abdomen,Symptom_Continuous sneezing,Symptom_Pain in limbs,Symptom_Visible tapeworm segments in stool,Symptom_Painful walking,Symptom_Skin lesions,Symptom_Congestion,Symptom_Blistering/Blistered rash on body,Symptom_Red rash on body(torso),Symptom_Swelling in groin,Symptom_Pain during intercourse,Symptom_Pressure around nose/eyes,Symptom_Lethargy,Symptom_Pelvic discomfort,Symptom_Burning sensation during urination,Symptom_Bloody stool,Symptom_Pain in anal region,Symptom_Red rash on body(limbs),Symptom_Excessive hunger,Symptom_Neck pain,Symptom_Muscle Fatigue and weakness,Disease_Sinusitis,Disease_Diabetes,Disease_Hypoglycemia,Disease_Chikungunya,Disease_Jaundice (yellowish skin),Disease_Psoriasis,Disease_Scabies,Disease_Gerd,Disease_Anemia,Disease_Osteoarthristis,Disease_Typhoid,Disease_Chronic cholestasis,Disease_Gastroenteritis,Disease_Bronchial asthma,Disease_Hepatitis e,Disease_Toxoplasmosis,Disease_Mumps,Disease_Hepatitis a,Disease_Tapeworm infection,Disease_Hypothyroidism,Disease_Tetanus,Disease_Measles,Disease_(vertigo) paroymsal  positional vertigo,Disease_Thalassemia,Disease_Cervical spondylosis,Disease_Leprosy,Disease_Zika virus,Disease_Filariasis,Disease_Amebiasis,Disease_Migraine,Disease_Hyperthyroidism,Disease_Candidiasis,Disease_Hypertension,Disease_Syphilis,Disease_Chickenpox,Disease_Peptic ulcer diseae,Disease_Rubella,Disease_Hookworm infection,Disease_Trichomoniasis,Disease_Arthritis,Disease_Dengue,Disease_Yellow Fever,Disease_Tuberculosis,Disease_Ascariasis,Disease_Influenza,Disease_Malaria,Disease_Dimorphic hemmorhoids(piles),Disease_Urinary tract infection,Disease_Gonorrhea,Disease_Pneumonia,Disease_Drug reaction
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
